ukia_uri,ukia_year,ukia_number,legislation_uri
http://www.legislation.gov.uk/id/ukia/2014/301,2014,301,http://www.legislation.gov.uk/id/ukdsi/2014/9780111121610
http://www.legislation.gov.uk/id/ukia/2016/71,2016,71,http://www.legislation.gov.uk/id/uksi/2016/372
http://www.legislation.gov.uk/id/ukia/2022/17,2022,17,http://www.legislation.gov.uk/id/nisr/2022/70
http://www.legislation.gov.uk/id/ukia/2009/174,2009,174,
http://www.legislation.gov.uk/id/ukia/2016/182,2016,182,http://www.legislation.gov.uk/id/uksi/2016/803
http://www.legislation.gov.uk/id/ukia/2023/190,2023,190,http://www.legislation.gov.uk/id/uksi/2023/1426
http://www.legislation.gov.uk/id/ukia/2012/243,2012,243,
http://www.legislation.gov.uk/id/ukia/2017/114,2017,114,http://www.legislation.gov.uk/id/uksi/2017/705
http://www.legislation.gov.uk/id/ukia/2015/65,2015,65,http://www.legislation.gov.uk/id/ukdsi/2015/9780111128473
http://www.legislation.gov.uk/id/ukia/2024/122,2024,122,http://www.legislation.gov.uk/id/ukdsi/2024/9780348262773
http://www.legislation.gov.uk/id/ukia/2005/1,2005,1,
http://www.legislation.gov.uk/id/ukia/2008/325,2008,325,http://www.legislation.gov.uk/id/uksi/2008/3253
http://www.legislation.gov.uk/id/ukia/2010/462,2010,462,http://www.legislation.gov.uk/id/uksi/2010/2280
http://www.legislation.gov.uk/id/ukia/2015/333,2015,333,http://www.legislation.gov.uk/id/uksi/2016/304
http://www.legislation.gov.uk/id/ukia/2010/185,2010,185,
http://www.legislation.gov.uk/id/ukia/2011/2003,2011,2003,http://www.legislation.gov.uk/id/uksi/2013/1644
http://www.legislation.gov.uk/id/ukia/2014/59,2014,59,http://www.legislation.gov.uk/id/ukdsi/2014/9780111110904
http://www.legislation.gov.uk/id/ukia/2011/117,2011,117,
http://www.legislation.gov.uk/id/ukia/2013/275,2013,275,http://www.legislation.gov.uk/id/uksi/2014/2861
http://www.legislation.gov.uk/id/ukia/2018/146,2018,146,http://www.legislation.gov.uk/id/uksi/2018/1184
http://www.legislation.gov.uk/id/ukia/2014/33,2014,33,http://www.legislation.gov.uk/id/ukdsi/2014/9780111108949
http://www.legislation.gov.uk/id/ukia/2014/207,2014,207,http://www.legislation.gov.uk/id/ukdsi/2014/9780111117613
http://www.legislation.gov.uk/id/ukia/2023/99,2023,99,http://www.legislation.gov.uk/id/uksi/2013/1675
http://www.legislation.gov.uk/id/ukia/2009/357,2009,357,
http://www.legislation.gov.uk/id/ukia/2011/494,2011,494,http://www.legislation.gov.uk/id/ukdsi/2011/9780111507766
http://www.legislation.gov.uk/id/ukia/2023/73,2023,73,http://www.legislation.gov.uk/id/uksi/2023/722
http://www.legislation.gov.uk/id/ukia/2012/426,2012,426,http://www.legislation.gov.uk/id/uksi/2012/3014
http://www.legislation.gov.uk/id/ukia/2013/27,2013,27,
http://www.legislation.gov.uk/id/ukia/2012/149,2012,149,
http://www.legislation.gov.uk/id/ukia/2013/1153,2013,1153,http://www.legislation.gov.uk/id/uksi/2013/636
http://www.legislation.gov.uk/id/ukia/2022/67,2022,67,http://www.legislation.gov.uk/id/uksi/2022/852
http://www.legislation.gov.uk/id/ukia/2010/368,2010,368,http://www.legislation.gov.uk/id/ukdsi/2010/9780111503294
http://www.legislation.gov.uk/id/ukia/2015/239,2015,239,http://www.legislation.gov.uk/id/uksi/2015/1369
http://www.legislation.gov.uk/id/ukia/2019/100,2019,100,http://www.legislation.gov.uk/id/uksi/2019/657
http://www.legislation.gov.uk/id/ukia/2022/41,2022,41,http://www.legislation.gov.uk/id/ukdsi/2022/9780348235173
http://www.legislation.gov.uk/id/ukia/2012/171,2012,171,
http://www.legislation.gov.uk/id/ukia/2013/103,2013,103,http://www.legislation.gov.uk/id/uksi/2013/1949
http://www.legislation.gov.uk/id/ukia/2020/111,2020,111,http://www.legislation.gov.uk/id/ukdsi/2021/9780348226195
http://www.legislation.gov.uk/id/ukia/2008/253,2008,253,
http://www.legislation.gov.uk/id/ukia/2021/35,2021,35,http://www.legislation.gov.uk/id/nisr/2021/139
http://www.legislation.gov.uk/id/ukia/2010/390,2010,390,http://www.legislation.gov.uk/id/ukdsi/2010/9780111500767
http://www.legislation.gov.uk/id/ukia/2015/261,2015,261,http://www.legislation.gov.uk/id/uksi/2014/3552
http://www.legislation.gov.uk/id/ukia/2011/322,2011,322,http://www.legislation.gov.uk/id/ukdsi/2012/9780111519141
http://www.legislation.gov.uk/id/ukia/2014/83,2014,83,http://www.legislation.gov.uk/id/uksi/2014/612
http://www.legislation.gov.uk/id/ukia/2020/29,2020,29,http://www.legislation.gov.uk/id/uksi/2020/314
http://www.legislation.gov.uk/id/ukia/2014/412,2014,412,http://www.legislation.gov.uk/id/ukdsi/2015/9780111126950
http://www.legislation.gov.uk/id/ukia/2009/285,2009,285,
http://www.legislation.gov.uk/id/ukia/2013/77,2013,77,http://www.legislation.gov.uk/id/uksi/2013/1728
http://www.legislation.gov.uk/id/ukia/2025/1,2025,1,http://www.legislation.gov.uk/id/ukdsi/2025/9780348266474
http://www.legislation.gov.uk/id/ukia/2012/354,2012,354,http://www.legislation.gov.uk/id/uksi/2012/1851
http://www.legislation.gov.uk/id/ukia/2013/51,2013,51,http://www.legislation.gov.uk/id/uksi/2013/1582
http://www.legislation.gov.uk/id/ukia/2008/159,2008,159,
http://www.legislation.gov.uk/id/ukia/2010/296,2010,296,
http://www.legislation.gov.uk/id/ukia/2015/167,2015,167,http://www.legislation.gov.uk/id/ukdsi/2015/9780111134016
http://www.legislation.gov.uk/id/ukia/2011/505,2011,505,http://www.legislation.gov.uk/id/ukdsi/2011/9780111511688
http://www.legislation.gov.uk/id/ukia/2022/91,2022,91,http://www.legislation.gov.uk/id/uksi/2022/1110
http://www.legislation.gov.uk/id/ukia/2011/228,2011,228,
http://www.legislation.gov.uk/id/ukia/2012/45,2012,45,http://www.legislation.gov.uk/id/ukdsi/2012/9780111521410
http://www.legislation.gov.uk/id/ukia/2023/107,2023,107,http://www.legislation.gov.uk/id/uksi/2023/977
http://www.legislation.gov.uk/id/ukia/2014/318,2014,318,http://www.legislation.gov.uk/id/uksi/2014/2884
http://www.legislation.gov.uk/id/ukia/2021/85,2021,85,http://www.legislation.gov.uk/id/uksi/2021/1335
http://www.legislation.gov.uk/id/ukia/2011/39,2011,39,
http://www.legislation.gov.uk/id/ukia/2008/181,2008,181,http://www.legislation.gov.uk/id/uksi/2008/3231
http://www.legislation.gov.uk/id/ukia/2016/199,2016,199,http://www.legislation.gov.uk/id/ukdsi/2016/9780111150177
http://www.legislation.gov.uk/id/ukia/2009/113,2009,113,http://www.legislation.gov.uk/id/uksi/2009/1273
http://www.legislation.gov.uk/id/ukia/2011/13,2011,13,
http://www.legislation.gov.uk/id/ukia/2011/250,2011,250,
http://www.legislation.gov.uk/id/ukia/2020/79,2020,79,http://www.legislation.gov.uk/id/uksi/2020/755
http://www.legislation.gov.uk/id/ukia/2024/139,2024,139,http://www.legislation.gov.uk/id/uksi/2009/3157
http://www.legislation.gov.uk/id/ukia/2010/479,2010,479,http://www.legislation.gov.uk/id/uksi/2010/2807
http://www.legislation.gov.uk/id/ukia/2014/340,2014,340,http://www.legislation.gov.uk/id/ukdsi/2014/9780111123706
http://www.legislation.gov.uk/id/ukia/2020/53,2020,53,http://www.legislation.gov.uk/id/uksi/2020/903
http://www.legislation.gov.uk/id/ukia/2010/401,2010,401,http://www.legislation.gov.uk/id/uksi/2010/2993
http://www.legislation.gov.uk/id/ukia/2013/1124,2013,1124,http://www.legislation.gov.uk/id/uksi/2013/439
http://www.legislation.gov.uk/id/ukia/2010/124,2010,124,
http://www.legislation.gov.uk/id/ukia/2012/282,2012,282,
http://www.legislation.gov.uk/id/ukia/2017/153,2017,153,http://www.legislation.gov.uk/id/uksi/2017/1100
http://www.legislation.gov.uk/id/ukia/2012/2031,2012,2031,
http://www.legislation.gov.uk/id/ukia/2024/161,2024,161,http://www.legislation.gov.uk/id/uksi/2002/2742
http://www.legislation.gov.uk/id/ukia/2013/214,2013,214,http://www.legislation.gov.uk/id/uksi/2013/3079
http://www.legislation.gov.uk/id/ukia/2012/95,2012,95,
http://www.legislation.gov.uk/id/ukia/2011/433,2011,433,http://www.legislation.gov.uk/id/uksi/2011/2883
http://www.legislation.gov.uk/id/ukia/2011/156,2011,156,
http://www.legislation.gov.uk/id/ukia/2018/185,2018,185,http://www.legislation.gov.uk/id/uksi/2018/1402
http://www.legislation.gov.uk/id/ukia/2011/89,2011,89,
http://www.legislation.gov.uk/id/ukia/2025/193,2025,193,http://www.legislation.gov.uk/id/uksi/2015/1730
http://www.legislation.gov.uk/id/ukia/2014/246,2014,246,http://www.legislation.gov.uk/id/uksi/2014/2026
http://www.legislation.gov.uk/id/ukia/2019/117,2019,117,http://www.legislation.gov.uk/id/uksi/2019/776
http://www.legislation.gov.uk/id/ukia/2010/307,2010,307,
http://www.legislation.gov.uk/id/ukia/2011/63,2011,63,
http://www.legislation.gov.uk/id/ukia/2012/188,2012,188,
http://www.legislation.gov.uk/id/ukia/2012/110,2012,110,
http://www.legislation.gov.uk/id/ukia/2010/57,2010,57,http://www.legislation.gov.uk/id/uksi/2010/534
http://www.legislation.gov.uk/id/ukia/2019/56,2019,56,http://www.legislation.gov.uk/id/uksi/2019/38
http://www.legislation.gov.uk/id/ukia/2015/278,2015,278,http://www.legislation.gov.uk/id/uksi/2015/1692
http://www.legislation.gov.uk/id/ukia/2011/616,2011,616,
http://www.legislation.gov.uk/id/ukia/2011/339,2011,339,http://www.legislation.gov.uk/id/ukdsi/2012/9780111518212
http://www.legislation.gov.uk/id/ukia/2015/200,2015,200,http://www.legislation.gov.uk/id/uksi/2015/910
http://www.legislation.gov.uk/id/ukia/2010/31,2010,31,http://www.legislation.gov.uk/id/uksi/2010/778
http://www.legislation.gov.uk/id/ukia/2019/30,2019,30,http://www.legislation.gov.uk/id/ukdsi/2018/9780111175323
http://www.legislation.gov.uk/id/ukia/2014/429,2014,429,http://www.legislation.gov.uk/id/uksi/2014/255
http://www.legislation.gov.uk/id/ukia/2013/142,2013,142,http://www.legislation.gov.uk/id/uksi/2013/2329
http://www.legislation.gov.uk/id/ukia/2018/24,2018,24,http://www.legislation.gov.uk/id/ukdsi/2018/9780111165195
http://www.legislation.gov.uk/id/ukia/2008/292,2008,292,http://www.legislation.gov.uk/id/uksi/2009/584
http://www.legislation.gov.uk/id/ukia/2012/2038,2012,2038,http://www.legislation.gov.uk/id/ukpga/2014/21
http://www.legislation.gov.uk/id/ukia/2009/224,2009,224,
http://www.legislation.gov.uk/id/ukia/2011/361,2011,361,http://www.legislation.gov.uk/id/uksi/2011/1613
http://www.legislation.gov.uk/id/ukia/2016/232,2016,232,http://www.legislation.gov.uk/id/nisr/2016/412
http://www.legislation.gov.uk/id/ukia/2017/18,2017,18,http://www.legislation.gov.uk/id/uksi/2017/22
http://www.legislation.gov.uk/id/ukia/2014/174,2014,174,http://www.legislation.gov.uk/id/ukdsi/2014/9780111116500
http://www.legislation.gov.uk/id/ukia/2010/235,2010,235,
http://www.legislation.gov.uk/id/ukia/2015/106,2015,106,http://www.legislation.gov.uk/id/uksi/2015/364
http://www.legislation.gov.uk/id/ukia/2022/114,2022,114,http://www.legislation.gov.uk/id/uksi/2025/202
http://www.legislation.gov.uk/id/ukia/2012/393,2012,393,http://www.legislation.gov.uk/id/uksi/2012/2550
http://www.legislation.gov.uk/id/ukia/2013/1093,2013,1093,http://www.legislation.gov.uk/id/uksi/2013/141
http://www.legislation.gov.uk/id/ukia/2008/198,2008,198,
http://www.legislation.gov.uk/id/ukia/2010/81,2010,81,http://www.legislation.gov.uk/id/uksi/2010/534
http://www.legislation.gov.uk/id/ukia/2011/544,2011,544,
http://www.legislation.gov.uk/id/ukia/2019/80,2019,80,http://www.legislation.gov.uk/id/uksi/2019/522
http://www.legislation.gov.uk/id/ukia/2008/120,2008,120,
http://www.legislation.gov.uk/id/ukia/2009/34,2009,34,http://www.legislation.gov.uk/id/uksi/2009/819
http://www.legislation.gov.uk/id/ukia/2011/267,2011,267,
http://www.legislation.gov.uk/id/ukia/2016/138,2016,138,http://www.legislation.gov.uk/id/nisr/2016/67
http://www.legislation.gov.uk/id/ukia/2025/26,2025,26,http://www.legislation.gov.uk/id/ukdsi/2025/9780348268492
http://www.legislation.gov.uk/id/ukia/2010/5,2010,5,
http://www.legislation.gov.uk/id/ukia/2023/146,2023,146,http://www.legislation.gov.uk/id/uksi/2015/787
http://www.legislation.gov.uk/id/ukia/2014/357,2014,357,http://www.legislation.gov.uk/id/uksi/2014/3209
http://www.legislation.gov.uk/id/ukia/2018/74,2018,74,http://www.legislation.gov.uk/id/uksi/2018/506
http://www.legislation.gov.uk/id/ukia/2008/28,2008,28,http://www.legislation.gov.uk/id/uksi/2008/1715
http://www.legislation.gov.uk/id/ukia/2010/418,2010,418,http://www.legislation.gov.uk/id/uksi/2011/20
http://www.legislation.gov.uk/id/ukia/2009/152,2009,152,
http://www.legislation.gov.uk/id/ukia/2012/299,2012,299,
http://www.legislation.gov.uk/id/ukia/2017/68,2017,68,http://www.legislation.gov.uk/id/uksi/2017/354
http://www.legislation.gov.uk/id/ukia/2024/178,2024,178,http://www.legislation.gov.uk/id/uksi/2024/1277
http://www.legislation.gov.uk/id/ukia/2012/221,2012,221,
http://www.legislation.gov.uk/id/ukia/2024/100,2024,100,http://www.legislation.gov.uk/id/uksi/2008/2175
http://www.legislation.gov.uk/id/ukia/2017/42,2017,42,http://www.legislation.gov.uk/id/ukdsi/2017/9780111153482
http://www.legislation.gov.uk/id/ukia/2008/303,2008,303,
http://www.legislation.gov.uk/id/ukia/2010/440,2010,440,
http://www.legislation.gov.uk/id/ukia/2010/163,2010,163,
http://www.legislation.gov.uk/id/ukia/2016/36,2016,36,http://www.legislation.gov.uk/id/uksi/2016/187
http://www.legislation.gov.uk/id/ukia/2020/5,2020,5,http://www.legislation.gov.uk/id/ukdsi/2020/9780111192245
http://www.legislation.gov.uk/id/ukia/2013/253,2013,253,
http://www.legislation.gov.uk/id/ukia/2018/124,2018,124,http://www.legislation.gov.uk/id/ukdsi/2018/9780111172728
http://www.legislation.gov.uk/id/ukia/2025/132,2025,132,http://www.legislation.gov.uk/id/uksi/2019/42
http://www.legislation.gov.uk/id/ukia/2016/10,2016,10,http://www.legislation.gov.uk/id/ukdsi/2016/9780111142691
http://www.legislation.gov.uk/id/ukia/2009/84,2009,84,
http://www.legislation.gov.uk/id/ukia/2009/335,2009,335,
http://www.legislation.gov.uk/id/ukia/2025/76,2025,76,http://www.legislation.gov.uk/id/uksi/2015/508
http://www.legislation.gov.uk/id/ukia/2011/472,2011,472,http://www.legislation.gov.uk/id/uksi/2012/710
http://www.legislation.gov.uk/id/ukia/2011/195,2011,195,
http://www.legislation.gov.uk/id/ukia/2012/404,2012,404,http://www.legislation.gov.uk/id/uksi/2012/2658
http://www.legislation.gov.uk/id/ukia/2025/50,2025,50,http://www.legislation.gov.uk/id/uksi/2025/317
http://www.legislation.gov.uk/id/ukia/2012/127,2012,127,
http://www.legislation.gov.uk/id/ukia/2008/78,2008,78,
http://www.legislation.gov.uk/id/ukia/2014/285,2014,285,http://www.legislation.gov.uk/id/uksi/2014/2440
http://www.legislation.gov.uk/id/ukia/2019/156,2019,156,http://www.legislation.gov.uk/id/ukdsi/2019/9780111190548
http://www.legislation.gov.uk/id/ukia/2008/209,2008,209,
http://www.legislation.gov.uk/id/ukia/2010/346,2010,346,http://www.legislation.gov.uk/id/uksi/2011/720
http://www.legislation.gov.uk/id/ukia/2015/217,2015,217,http://www.legislation.gov.uk/id/uksi/2015/799
http://www.legislation.gov.uk/id/ukia/2008/52,2008,52,
http://www.legislation.gov.uk/id/ukia/2024/44,2024,44,http://www.legislation.gov.uk/id/uksi/2024/248
http://www.legislation.gov.uk/id/ukia/2013/159,2013,159,http://www.legislation.gov.uk/id/uksi/2013/2701
http://www.legislation.gov.uk/id/ukia/2017/92,2017,92,http://www.legislation.gov.uk/id/uksi/2017/503
http://www.legislation.gov.uk/id/ukia/2023/38,2023,38,http://www.legislation.gov.uk/id/uksi/2023/354
http://www.legislation.gov.uk/id/ukia/2011/655,2011,655,http://www.legislation.gov.uk/id/uksi/2011/785
http://www.legislation.gov.uk/id/ukia/2008/231,2008,231,http://www.legislation.gov.uk/id/uksi/2008/2363
http://www.legislation.gov.uk/id/ukia/2007/20,2007,20,
http://www.legislation.gov.uk/id/ukia/2013/1064,2013,1064,http://www.legislation.gov.uk/id/ukpga/2013/24
http://www.legislation.gov.uk/id/ukia/2011/378,2011,378,http://www.legislation.gov.uk/id/uksi/2011/1813
http://www.legislation.gov.uk/id/ukia/2023/12,2023,12,http://www.legislation.gov.uk/id/nisr/2023/10
http://www.legislation.gov.uk/id/ukia/2016/86,2016,86,http://www.legislation.gov.uk/id/uksi/2016/388
http://www.legislation.gov.uk/id/ukia/2011/300,2011,300,
http://www.legislation.gov.uk/id/ukia/2016/60,2016,60,http://www.legislation.gov.uk/id/uksi/2016/311
http://www.legislation.gov.uk/id/ukia/2013/181,2013,181,http://www.legislation.gov.uk/id/uksi/2013/2874
http://www.legislation.gov.uk/id/ukia/2014/113,2014,113,http://www.legislation.gov.uk/id/uksi/2014/874
http://www.legislation.gov.uk/id/ukia/2009/263,2009,263,
http://www.legislation.gov.uk/id/ukia/2015/54,2015,54,http://www.legislation.gov.uk/id/ukdsi/2015/9780111128053
http://www.legislation.gov.uk/id/ukia/2012/332,2012,332,http://www.legislation.gov.uk/id/uksi/2012/1645
http://www.legislation.gov.uk/id/ukia/2024/211,2024,211,http://www.legislation.gov.uk/id/uksi/2000/874
http://www.legislation.gov.uk/id/ukia/2008/137,2008,137,
http://www.legislation.gov.uk/id/ukia/2014/48,2014,48,http://www.legislation.gov.uk/id/ukdsi/2014/9780111110034
http://www.legislation.gov.uk/id/ukia/2010/274,2010,274,
http://www.legislation.gov.uk/id/ukia/2015/145,2015,145,http://www.legislation.gov.uk/id/uksi/2015/552
http://www.legislation.gov.uk/id/ukia/2011/206,2011,206,
http://www.legislation.gov.uk/id/ukia/2023/88,2023,88,http://www.legislation.gov.uk/id/uksi/2023/850
http://www.legislation.gov.uk/id/ukia/2023/62,2023,62,http://www.legislation.gov.uk/id/ukdsi/2023/9780348248340
http://www.legislation.gov.uk/id/ukia/2013/16,2013,16,http://www.legislation.gov.uk/id/uksi/2013/407
http://www.legislation.gov.uk/id/ukia/2011/583,2011,583,
http://www.legislation.gov.uk/id/ukia/2009/169,2009,169,
http://www.legislation.gov.uk/id/ukia/2016/177,2016,177,http://www.legislation.gov.uk/id/uksi/2016/785
http://www.legislation.gov.uk/id/ukia/2023/185,2023,185,http://www.legislation.gov.uk/id/uksi/2018/1279
http://www.legislation.gov.uk/id/ukia/2012/238,2012,238,
http://www.legislation.gov.uk/id/ukia/2024/117,2024,117,http://www.legislation.gov.uk/id/ukdsi/2024/9780348262476
http://www.legislation.gov.uk/id/ukia/2022/56,2022,56,http://www.legislation.gov.uk/id/uksi/2022/748
http://www.legislation.gov.uk/id/ukia/2014/396,2014,396,http://www.legislation.gov.uk/id/uksi/2014/3330
http://www.legislation.gov.uk/id/ukia/2010/457,2010,457,http://www.legislation.gov.uk/id/uksi/2010/2158
http://www.legislation.gov.uk/id/ukia/2015/328,2015,328,http://www.legislation.gov.uk/id/ukpga/2015/20
http://www.legislation.gov.uk/id/ukia/2022/30,2022,30,http://www.legislation.gov.uk/id/nisr/2022/115
http://www.legislation.gov.uk/id/ukia/2010/102,2010,102,
http://www.legislation.gov.uk/id/ukia/2009/191,2009,191,
http://www.legislation.gov.uk/id/ukia/2012/260,2012,260,
http://www.legislation.gov.uk/id/ukia/2017/131,2017,131,http://www.legislation.gov.uk/id/ukpga/2016/25
http://www.legislation.gov.uk/id/ukia/2025/149,2025,149,http://www.legislation.gov.uk/id/uksi/2025/776
http://www.legislation.gov.uk/id/ukia/2021/24,2021,24,http://www.legislation.gov.uk/id/nidsr/2021/9780338016140
http://www.legislation.gov.uk/id/ukia/2014/98,2014,98,http://www.legislation.gov.uk/id/ukdsi/2014/9780111112700
http://www.legislation.gov.uk/id/ukia/2008/342,2008,342,
http://www.legislation.gov.uk/id/ukia/2011/489,2011,489,http://www.legislation.gov.uk/id/uksi/2012/1502
http://www.legislation.gov.uk/id/ukia/2011/411,2011,411,http://www.legislation.gov.uk/id/uksi/2011/2632
http://www.legislation.gov.uk/id/ukia/2014/72,2014,72,http://www.legislation.gov.uk/id/uksi/2014/570
http://www.legislation.gov.uk/id/ukia/2011/134,2011,134,
http://www.legislation.gov.uk/id/ukia/2013/1035,2013,1035,http://www.legislation.gov.uk/id/ukdsi/2013/9780111537756
http://www.legislation.gov.uk/id/ukia/2020/18,2020,18,http://www.legislation.gov.uk/id/uksi/2020/249
