en_uri,filename,en_type,en_title,en_date,legislation_uri,legislation_class,legislation_year,legislation_number,legislation_title
http://www.legislation.gov.uk/ukpga/2023/15/pdfs/ukpgaen_20230015_en.pdf,ukpgaen_20230015_en,UK Act Explanatory Note,Explanatory Note,2023-06-06,http://www.legislation.gov.uk/id/ukpga/2023/15,UnitedKingdomPublicGeneralAct,2023,15,Public Order Act 2023
http://www.legislation.gov.uk/anaw/2013/7/pdfs/anawen_20130007_mi.pdf,anawen_20130007_mi,Welsh Act Explanatory Note,Explanatory Note,2014-03-24,http://www.legislation.gov.uk/id/anaw/2013/7,WelshNationalAssemblyAct,2013,7,
http://www.legislation.gov.uk/anaw/2013/7/pdfs/anawen_20130007_we.pdf,anawen_20130007_we,Welsh Act Explanatory Note,Explanatory Note,2014-03-24,http://www.legislation.gov.uk/id/anaw/2013/7,WelshNationalAssemblyAct,2013,7,
http://www.legislation.gov.uk/anaw/2013/7/pdfs/anawen_20130007_en.pdf,anawen_20130007_en,Welsh Act Explanatory Note,Explanatory Note,2014-03-24,http://www.legislation.gov.uk/id/anaw/2013/7,WelshNationalAssemblyAct,2013,7,
http://www.legislation.gov.uk/asp/2007/8/pdfs/aspen_20070008_en.pdf,aspen_20070008_en,Scottish Act Explanatory Note,Explanatory Note,2008-02-06,http://www.legislation.gov.uk/id/asp/2007/8,ScottishAct,2007,8,Transport and Works (Scotland) Act 2007
http://www.legislation.gov.uk/ukpga/2004/7/pdfs/ukpgaen_20040007_en.pdf,ukpgaen_20040007_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2004/7,UnitedKingdomPublicGeneralAct,2004,7,Gender Recognition Act 2004
http://www.legislation.gov.uk/nia/2023/1/pdfs/niaen_20230001_en.pdf,niaen_20230001_en,NI Act Explanatory Note,Explanatory Note,2023-03-17,http://www.legislation.gov.uk/id/nia/2023/1,NorthernIrelandAct,2023,1,Abortion Services (Safe Access Zones) Act (Northern Ireland) 2022
http://www.legislation.gov.uk/ukpga/2022/11/pdfs/ukpgaen_20220011_en.pdf,ukpgaen_20220011_en,UK Act Explanatory Note,Explanatory Note,2022-04-06,http://www.legislation.gov.uk/id/ukpga/2022/11,UnitedKingdomPublicGeneralAct,2022,11,Dissolution and Calling of Parliament Act 2022
http://www.legislation.gov.uk/ukpga/2011/22/pdfs/ukpgaen_20110022_en.pdf,ukpgaen_20110022_en,UK Act Explanatory Note,Explanatory Note,2011-12-21,http://www.legislation.gov.uk/id/ukpga/2011/22,UnitedKingdomPublicGeneralAct,2011,22,London Olympic Games and Paralympic Games (Amendment) Act 2011
http://www.legislation.gov.uk/asp/2007/12/pdfs/aspen_20070012_en.pdf,aspen_20070012_en,Scottish Act Explanatory Note,Explanatory Note,2008-02-12,http://www.legislation.gov.uk/id/asp/2007/12,ScottishAct,2007,12,Aquaculture and Fisheries (Scotland) Act 2007
http://www.legislation.gov.uk/ukpga/2000/33/pdfs/ukpgaen_20000033_en.pdf,ukpgaen_20000033_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2000/33,UnitedKingdomPublicGeneralAct,2000,33,Fur Farming (Prohibition) Act 2000
http://www.legislation.gov.uk/ukpga/2024/22/pdfs/ukpgaen_20240022_en.pdf,ukpgaen_20240022_en,UK Act Explanatory Note,Explanatory Note,2024-07-02,http://www.legislation.gov.uk/id/ukpga/2024/22,UnitedKingdomPublicGeneralAct,2024,22,Leasehold and Freehold Reform Act 2024
http://www.legislation.gov.uk/ukpga/2013/33/pdfs/ukpgaen_20130033_en.pdf,ukpgaen_20130033_en,UK Act Explanatory Note,Explanatory Note,2014-02-04,http://www.legislation.gov.uk/id/ukpga/2013/33,UnitedKingdomPublicGeneralAct,2013,33,Financial Services (Banking Reform) Act 2013
http://www.legislation.gov.uk/asp/2021/19/pdfs/aspen_20210019_en.pdf,aspen_20210019_en,Scottish Act Explanatory Note,Explanatory Note,2021-09-10,http://www.legislation.gov.uk/id/asp/2021/19,ScottishAct,2021,19,Coronavirus (Extension and Expiry) (Scotland) Act 2021
http://www.legislation.gov.uk/ukpga/2011/7/pdfs/ukpgaen_20110007_en.pdf,ukpgaen_20110007_en,UK Act Explanatory Note,Explanatory Note,2011-07-27,http://www.legislation.gov.uk/id/ukpga/2011/7,UnitedKingdomPublicGeneralAct,2011,7,Estates of Deceased Persons (Forfeiture Rule and Law of Succession) Act 2011
http://www.legislation.gov.uk/asp/2011/16/pdfs/aspen_20110016_en.pdf,aspen_20110016_en,Scottish Act Explanatory Note,Explanatory Note,2011-06-09,http://www.legislation.gov.uk/id/asp/2011/16,ScottishAct,2011,16,Double Jeopardy (Scotland) Act 2011
http://www.legislation.gov.uk/nia/2022/7/pdfs/niaen_20220007_en.pdf,niaen_20220007_en,NI Act Explanatory Note,Explanatory Note,2022-04-07,http://www.legislation.gov.uk/id/nia/2022/7,NorthernIrelandAct,2022,7,Social Security (Terminal Illness) Act (Northern Ireland) 2022
http://www.legislation.gov.uk/asp/2001/13/pdfs/aspen_20010013_en.pdf,aspen_20010013_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2001/13,ScottishAct,2001,13,International Criminal Court (Scotland) Act 2001
http://www.legislation.gov.uk/ukpga/2015/18/pdfs/ukpgaen_20150018_en.pdf,ukpgaen_20150018_en,UK Act Explanatory Note,Explanatory Note,2015-04-13,http://www.legislation.gov.uk/id/ukpga/2015/18,UnitedKingdomPublicGeneralAct,2015,18,Lords Spiritual (Women) Act 2015
http://www.legislation.gov.uk/ukpga/2004/29/pdfs/ukpgaen_20040029_en.pdf,ukpgaen_20040029_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2004/29,UnitedKingdomPublicGeneralAct,2004,29,Highways (Obstruction by Body Corporate) Act 2004
http://www.legislation.gov.uk/ukpga/2021/1/pdfs/ukpgaen_20210001_en.pdf,ukpgaen_20210001_en,UK Act Explanatory Note,Explanatory Note,2021-03-05,http://www.legislation.gov.uk/id/ukpga/2021/1,UnitedKingdomPublicGeneralAct,2021,1,Pension Schemes Act 2021
http://www.legislation.gov.uk/nia/2014/6/pdfs/niaen_20140006_en.pdf,niaen_20140006_en,NI Act Explanatory Note,Explanatory Note,2014-04-29,http://www.legislation.gov.uk/id/nia/2014/6,NorthernIrelandAct,2014,6,Financial Provisions Act (Northern Ireland) 2014
http://www.legislation.gov.uk/ukpga/2017/29/pdfs/ukpgaen_20170029_en.pdf,ukpgaen_20170029_en,UK Act Explanatory Note,Explanatory Note,2017-06-01,http://www.legislation.gov.uk/id/ukpga/2017/29,UnitedKingdomPublicGeneralAct,2017,29,Higher Education and Research Act 2017
http://www.legislation.gov.uk/nia/2001/4/pdfs/niaen_20010004_en.pdf,niaen_20010004_en,NI Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/nia/2001/4,NorthernIrelandAct,2001,4,Fisheries (Amendment) Act (Northern Ireland) 2001
http://www.legislation.gov.uk/mwa/2010/2/pdfs/mwaen_20100002_we.pdf,mwaen_20100002_we,Welsh Measure Explanatory Note,Explanatory Note,2010-04-19,http://www.legislation.gov.uk/id/mwa/2010/2,WelshAssemblyMeasure,2010,2,Social Care Charges (Wales) Measure 2010
http://www.legislation.gov.uk/mwa/2010/2/pdfs/mwaen_20100002_mi.pdf,mwaen_20100002_mi,Welsh Measure Explanatory Note,Mixed Language Explanatory Note,2010-06-08,http://www.legislation.gov.uk/id/mwa/2010/2,WelshAssemblyMeasure,2010,2,Social Care Charges (Wales) Measure 2010
http://www.legislation.gov.uk/mwa/2010/2/pdfs/mwaen_20100002_en.pdf,mwaen_20100002_en,Welsh Measure Explanatory Note,Explanatory Note,2010-04-01,http://www.legislation.gov.uk/id/mwa/2010/2,WelshAssemblyMeasure,2010,2,Social Care Charges (Wales) Measure 2010
http://www.legislation.gov.uk/ukpga/2003/25/pdfs/ukpgaen_20030025_en.pdf,ukpgaen_20030025_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2003/25,UnitedKingdomPublicGeneralAct,2003,25,Northern Ireland (Monitoring Commission etc.) Act 2003
http://www.legislation.gov.uk/asp/2018/14/pdfs/aspen_20180014_en.pdf,aspen_20180014_en,Scottish Act Explanatory Note,Explanatory Note,2018-09-11,http://www.legislation.gov.uk/id/asp/2018/14,ScottishAct,2018,14,Historical Sexual Offences (Pardons and Disregards) (Scotland) Act 2018
http://www.legislation.gov.uk/asp/2021/3/pdfs/aspen_20210003_en.pdf,aspen_20210003_en,Scottish Act Explanatory Note,Explanatory Note,2022-03-18,http://www.legislation.gov.uk/id/asp/2021/3,ScottishAct,2021,3,Forensic Medical Services (Victims of Sexual Offences) (Scotland) Act 2021
http://www.legislation.gov.uk/ukpga/2016/25/pdfs/ukpgaen_20160025_en.pdf,ukpgaen_20160025_en,UK Act Explanatory Note,Explanatory Note,2016-12-13,http://www.legislation.gov.uk/id/ukpga/2016/25,UnitedKingdomPublicGeneralAct,2016,25,Investigatory Powers Act 2016
http://www.legislation.gov.uk/ukpga/2004/6/pdfs/ukpgaen_20040006_en.pdf,ukpgaen_20040006_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2004/6,UnitedKingdomPublicGeneralAct,2004,6,Child Trust Funds Act 2004
http://www.legislation.gov.uk/asp/2013/2/pdfs/aspen_20130002_en.pdf,aspen_20130002_en,Scottish Act Explanatory Note,Explanatory Note,2013-03-05,http://www.legislation.gov.uk/id/asp/2013/2,ScottishAct,2013,2,Freedom of Information (Amendment) (Scotland) Act 2013
http://www.legislation.gov.uk/ukpga/2013/10/pdfs/ukpgaen_20130010_en.pdf,ukpgaen_20130010_en,UK Act Explanatory Note,Explanatory Note,2013-03-08,http://www.legislation.gov.uk/id/ukpga/2013/10,UnitedKingdomPublicGeneralAct,2013,10,Scrap Metal Dealers Act 2013
http://www.legislation.gov.uk/asp/2018/3/pdfs/aspen_20180003_en.pdf,aspen_20180003_en,Scottish Act Explanatory Note,Explanatory Note,2018-02-07,http://www.legislation.gov.uk/id/asp/2018/3,ScottishAct,2018,3,Wild Animals in Travelling Circuses (Scotland) Act 2018
http://www.legislation.gov.uk/ukpga/2015/21/pdfs/ukpgaen_20150021_en.pdf,ukpgaen_20150021_en,UK Act Explanatory Note,Explanatory Note,2015-04-01,http://www.legislation.gov.uk/id/ukpga/2015/21,UnitedKingdomPublicGeneralAct,2015,21,Corporation Tax (Northern Ireland) Act 2015
http://www.legislation.gov.uk/asp/2002/12/pdfs/aspen_20020012_en.pdf,aspen_20020012_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2002/12,ScottishAct,2002,12,Education (Disability Strategies and Pupils' Educational Records) (Scotland) Act 2002
http://www.legislation.gov.uk/asp/2020/9/pdfs/aspen_20200009_en.pdf,aspen_20200009_en,Scottish Act Explanatory Note,Explanatory Note,2020-10-20,http://www.legislation.gov.uk/id/asp/2020/9,ScottishAct,2020,9,Female Genital Mutilation (Protection and Guidance) (Scotland) Act 2020
http://www.legislation.gov.uk/ukpga/2006/17/pdfs/ukpgaen_20060017_en.pdf,ukpgaen_20060017_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/17,UnitedKingdomPublicGeneralAct,2006,17,Northern Ireland Act 2006
http://www.legislation.gov.uk/asp/2012/8/pdfs/aspen_20120008_en.pdf,aspen_20120008_en,Scottish Act Explanatory Note,Explanatory Note,2013-03-25,http://www.legislation.gov.uk/id/asp/2012/8,ScottishAct,2012,8,Police and Fire Reform (Scotland) Act 2012
http://www.legislation.gov.uk/ukpga/2019/17/pdfs/ukpgaen_20190017_en.pdf,ukpgaen_20190017_en,UK Act Explanatory Note,Explanatory Note,2021-08-05,http://www.legislation.gov.uk/id/ukpga/2019/17,UnitedKingdomPublicGeneralAct,2019,17,Offensive Weapons Act 2019
http://www.legislation.gov.uk/ukpga/2008/28/pdfs/ukpgaen_20080028_en.pdf,ukpgaen_20080028_en,UK Act Explanatory Note,Explanatory Note,2008-12-11,http://www.legislation.gov.uk/id/ukpga/2008/28,UnitedKingdomPublicGeneralAct,2008,28,Counter-Terrorism Act 2008
http://www.legislation.gov.uk/asp/2004/7/pdfs/aspen_20040007_en.pdf,aspen_20040007_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2004/7,ScottishAct,2004,7,National Health Service Reform (Scotland) Act 2004
http://www.legislation.gov.uk/asp/2019/13/pdfs/aspen_20190013_en.pdf,aspen_20190013_en,Scottish Act Explanatory Note,Explanatory Note,2019-10-10,http://www.legislation.gov.uk/id/asp/2019/13,ScottishAct,2019,13,Planning (Scotland) Act 2019
http://www.legislation.gov.uk/ukpga/2020/29/pdfs/ukpgaen_20200029_en.pdf,ukpgaen_20200029_en,UK Act Explanatory Note,Explanatory Note,2021-02-02,http://www.legislation.gov.uk/id/ukpga/2020/29,UnitedKingdomPublicGeneralAct,2020,29,European Union (Future Relationship) Act 2020
http://www.legislation.gov.uk/ukpga/2005/13/pdfs/ukpgaen_20050013_en.pdf,ukpgaen_20050013_en,UK Act Explanatory Note,Explanatory Note,2009-02-24,http://www.legislation.gov.uk/id/ukpga/2005/13,UnitedKingdomPublicGeneralAct,2005,13,Disability Discrimination Act 2005
http://www.legislation.gov.uk/asp/2009/10/pdfs/aspen_20090010_en.pdf,aspen_20090010_en,Scottish Act Explanatory Note,Explanatory Note,2009-08-21,http://www.legislation.gov.uk/id/asp/2009/10,ScottishAct,2009,10,Scottish Local Government (Elections) Act 2009
http://www.legislation.gov.uk/nia/2025/1/pdfs/niaen_20250001_en.pdf,niaen_20250001_en,NI Act Explanatory Note,Explanatory Note,2025-03-18,http://www.legislation.gov.uk/id/nia/2025/1,NorthernIrelandAct,2025,1,Budget Act (Northern Ireland) 2025
http://www.legislation.gov.uk/ukpga/2018/13/pdfs/ukpgaen_20180013_en.pdf,ukpgaen_20180013_en,UK Act Explanatory Note,Explanatory Note,2018-08-09,http://www.legislation.gov.uk/id/ukpga/2018/13,UnitedKingdomPublicGeneralAct,2018,13,Sanctions and Anti-Money Laundering Act 2018
http://www.legislation.gov.uk/anaw/2016/1/pdfs/anawen_20160001_we.pdf,anawen_20160001_we,Welsh Act Explanatory Note,Explanatory Note,2016-01-26,http://www.legislation.gov.uk/id/anaw/2016/1,WelshNationalAssemblyAct,2016,1,
http://www.legislation.gov.uk/anaw/2016/1/pdfs/anawen_20160001_mi.pdf,anawen_20160001_mi,Welsh Act Explanatory Note,Explanatory Note,2016-01-26,http://www.legislation.gov.uk/id/anaw/2016/1,WelshNationalAssemblyAct,2016,1,
http://www.legislation.gov.uk/anaw/2016/1/pdfs/anawen_20160001_en.pdf,anawen_20160001_en,Welsh Act Explanatory Note,Explanatory Note,2016-01-26,http://www.legislation.gov.uk/id/anaw/2016/1,WelshNationalAssemblyAct,2016,1,
http://www.legislation.gov.uk/ukpga/2007/24/pdfs/ukpgaen_20070024_en.pdf,ukpgaen_20070024_en,UK Act Explanatory Note,Explanatory Note,2008-01-31,http://www.legislation.gov.uk/id/ukpga/2007/24,UnitedKingdomPublicGeneralAct,2007,24,Greater London Authority Act 2007
http://www.legislation.gov.uk/asp/2013/14/pdfs/aspen_20130014_en.pdf,aspen_20130014_en,Scottish Act Explanatory Note,Explanatory Note,2014-02-12,http://www.legislation.gov.uk/id/asp/2013/14,ScottishAct,2013,14,Scottish Independence Referendum Act 2013
http://www.legislation.gov.uk/ukpga/2004/5/pdfs/ukpgaen_20040005_en.pdf,ukpgaen_20040005_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2004/5,UnitedKingdomPublicGeneralAct,2004,5,Planning and Compulsory Purchase Act 2004
http://www.legislation.gov.uk/nia/2016/14/pdfs/niaen_20160014_en.pdf,niaen_20160014_en,NI Act Explanatory Note,Explanatory Note,2016-04-14,http://www.legislation.gov.uk/id/nia/2016/14,NorthernIrelandAct,2016,14,Legal Complaints and Regulation Act (Northern Ireland) 2016
http://www.legislation.gov.uk/asp/2003/11/pdfs/aspen_20030011_en.pdf,aspen_20030011_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2003/11,ScottishAct,2003,11,Agricultural Holdings (Scotland) Act 2003
http://www.legislation.gov.uk/ukpga/2006/20/pdfs/ukpgaen_20060020_en.pdf,ukpgaen_20060020_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/20,UnitedKingdomPublicGeneralAct,2006,20,Children and Adoption Act 2006
http://www.legislation.gov.uk/ukpga/2019/20/pdfs/ukpgaen_20190020_en.pdf,ukpgaen_20190020_en,UK Act Explanatory Note,Explanatory Note,2019-10-21,http://www.legislation.gov.uk/id/ukpga/2019/20,UnitedKingdomPublicGeneralAct,2019,20,Holocaust (Return of Cultural Objects) (Amendment) Act 2019
http://www.legislation.gov.uk/ukpga/2008/31/pdfs/ukpgaen_20080031_en.pdf,ukpgaen_20080031_en,UK Act Explanatory Note,Explanatory Note,2009-01-29,http://www.legislation.gov.uk/id/ukpga/2008/31,UnitedKingdomPublicGeneralAct,2008,31,Dormant Bank and Building Society Accounts Act 2008
http://www.legislation.gov.uk/nia/2011/5/pdfs/niaen_20110005_en.pdf,niaen_20110005_en,NI Act Explanatory Note,Explanatory Note,2011-02-17,http://www.legislation.gov.uk/id/nia/2011/5,NorthernIrelandAct,2011,5,Waste and Contaminated Land (Amendment) Act (Northern Ireland) 2011
http://www.legislation.gov.uk/nia/2010/15/pdfs/niaen_20100015_en.pdf,niaen_20100015_en,NI Act Explanatory Note,Explanatory Note,2011-01-20,http://www.legislation.gov.uk/id/nia/2010/15,NorthernIrelandAct,2010,15,Unsolicited Services (Trade and Business Directories) Act (Northern Ireland) 2010
http://www.legislation.gov.uk/ukpga/2011/5/pdfs/ukpgaen_20110005_en.pdf,ukpgaen_20110005_en,UK Act Explanatory Note,Explanatory Note,2011-07-14,http://www.legislation.gov.uk/id/ukpga/2011/5,UnitedKingdomPublicGeneralAct,2011,5,Postal Services Act 2011
http://www.legislation.gov.uk/ukpga/2022/43/pdfs/ukpgaen_20220043_en.pdf,ukpgaen_20220043_en,UK Act Explanatory Note,Explanatory Note,2024-07-16,http://www.legislation.gov.uk/id/ukpga/2022/43,UnitedKingdomPublicGeneralAct,2022,43,Health and Social Care Levy (Repeal) Act 2022
http://www.legislation.gov.uk/nia/2008/5/pdfs/niaen_20080005_en.pdf,niaen_20080005_en,NI Act Explanatory Note,Explanatory Note,2008-06-27,http://www.legislation.gov.uk/id/nia/2008/5,NorthernIrelandAct,2008,5,Public Health (Amendment) Act (Northern Ireland) 2008
http://www.legislation.gov.uk/asp/2023/3/pdfs/aspen_20230003_en.pdf,aspen_20230003_en,Scottish Act Explanatory Note,Explanatory Note,2023-07-13,http://www.legislation.gov.uk/id/asp/2023/3,ScottishAct,2023,3,Moveable Transactions (Scotland) Act 2023
http://www.legislation.gov.uk/asp/2010/1/pdfs/aspen_20100001_en.pdf,aspen_20100001_en,Scottish Act Explanatory Note,Explanatory Note,2010-08-27,http://www.legislation.gov.uk/id/asp/2010/1,ScottishAct,2010,1,Arbitration (Scotland) Act 2010
http://www.legislation.gov.uk/asp/2014/13/pdfs/aspen_20140013_en.pdf,aspen_20140013_en,Scottish Act Explanatory Note,Explanatory Note,2014-08-28,http://www.legislation.gov.uk/id/asp/2014/13,ScottishAct,2014,13,Buildings (Recovery of Expenses) (Scotland) Act 2014
http://www.legislation.gov.uk/ukpga/2009/12/pdfs/ukpgaen_20090012_en.pdf,ukpgaen_20090012_en,UK Act Explanatory Note,Explanatory Note,2009-08-11,http://www.legislation.gov.uk/id/ukpga/2009/12,UnitedKingdomPublicGeneralAct,2009,12,Political Parties and Elections Act 2009
http://www.legislation.gov.uk/mwa/2009/2/pdfs/mwaen_20090002_en.pdf,mwaen_20090002_en,Welsh Measure Explanatory Note,Explanatory Note,2009-07-23,http://www.legislation.gov.uk/id/mwa/2009/2,WelshAssemblyMeasure,2009,2,Local Government (Wales) Measure 2009
http://www.legislation.gov.uk/mwa/2009/2/pdfs/mwaen_20090002_mi.pdf,mwaen_20090002_mi,Welsh Measure Explanatory Note,Mixed Language Explanatory Note,2009-07-23,http://www.legislation.gov.uk/id/mwa/2009/2,WelshAssemblyMeasure,2009,2,Local Government (Wales) Measure 2009
http://www.legislation.gov.uk/mwa/2009/2/pdfs/mwaen_20090002_we.pdf,mwaen_20090002_we,Welsh Measure Explanatory Note,Explanatory Note,2009-07-23,http://www.legislation.gov.uk/id/mwa/2009/2,WelshAssemblyMeasure,2009,2,Local Government (Wales) Measure 2009
http://www.legislation.gov.uk/anaw/2015/5/pdfs/anawen_20150005_mi.pdf,anawen_20150005_mi,Welsh Act Explanatory Note,Explanatory Note,2018-06-21,http://www.legislation.gov.uk/id/anaw/2015/5,WelshNationalAssemblyAct,2015,5,
http://www.legislation.gov.uk/anaw/2015/5/pdfs/anawen_20150005_en.pdf,anawen_20150005_en,Welsh Act Explanatory Note,Explanatory Notes,2015-10-13,http://www.legislation.gov.uk/id/anaw/2015/5,WelshNationalAssemblyAct,2015,5,
http://www.legislation.gov.uk/anaw/2015/5/pdfs/anawen_20150005_we.pdf,anawen_20150005_we,Welsh Act Explanatory Note,Explanatory Notes,2015-10-13,http://www.legislation.gov.uk/id/anaw/2015/5,WelshNationalAssemblyAct,2015,5,
http://www.legislation.gov.uk/ukpga/2023/50/pdfs/ukpgaen_20230050_en.pdf,ukpgaen_20230050_en,UK Act Explanatory Note,Explanatory Note,2023-11-24,http://www.legislation.gov.uk/id/ukpga/2023/50,UnitedKingdomPublicGeneralAct,2023,50,Online Safety Act 2023
http://www.legislation.gov.uk/ukpga/2010/24/pdfs/ukpgaen_20100024_en.pdf,ukpgaen_20100024_en,UK Act Explanatory Note,Explanatory Note,2010-04-21,http://www.legislation.gov.uk/id/ukpga/2010/24,UnitedKingdomPublicGeneralAct,2010,24,Digital Economy Act 2010
http://www.legislation.gov.uk/asp/2007/1/pdfs/aspen_20070001_en.pdf,aspen_20070001_en,Scottish Act Explanatory Note,Explanatory Note,2008-02-06,http://www.legislation.gov.uk/id/asp/2007/1,ScottishAct,2007,1,Glasgow Airport Rail Link Act 2007
http://www.legislation.gov.uk/nia/2011/27/pdfs/niaen_20110027_en.pdf,niaen_20110027_en,NI Act Explanatory Note,Explanatory Note,2011-05-16,http://www.legislation.gov.uk/id/nia/2011/27,NorthernIrelandAct,2011,27,Autism Act (Northern Ireland) 2011
http://www.legislation.gov.uk/ukpga/2023/24/pdfs/ukpgaen_20230024_en.pdf,ukpgaen_20230024_en,UK Act Explanatory Note,Explanatory Note,2023-07-06,http://www.legislation.gov.uk/id/ukpga/2023/24,UnitedKingdomPublicGeneralAct,2023,24,Child Support Collection (Domestic Abuse) Act 2023
http://www.legislation.gov.uk/ukpga/2004/4/pdfs/ukpgaen_20040004_en.pdf,ukpgaen_20040004_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2004/4,UnitedKingdomPublicGeneralAct,2004,4,Justice (Northern Ireland) Act 2004
http://www.legislation.gov.uk/nia/2011/14/pdfs/niaen_20110014_en.pdf,niaen_20110014_en,NI Act Explanatory Note,Explanatory Note,2011-03-29,http://www.legislation.gov.uk/id/nia/2011/14,NorthernIrelandAct,2011,14,Budget Act (Northern-Ireland) 2011
http://www.legislation.gov.uk/ukpga/2025/35/pdfs/ukpgaen_20250035_en.pdf,ukpgaen_20250035_en,UK Act Explanatory Note,Explanatory Note,2026-01-22,http://www.legislation.gov.uk/id/ukpga/2025/35,UnitedKingdomPublicGeneralAct,2025,35,Space Industry (Indemnities) Act 2025
http://www.legislation.gov.uk/asp/2022/9/pdfs/aspen_20220009_en.pdf,aspen_20220009_en,Scottish Act Explanatory Note,Explanatory Note,2022-09-30,http://www.legislation.gov.uk/id/asp/2022/9,ScottishAct,2022,9,Fireworks and Pyrotechnic Articles (Scotland) Act 2022
http://www.legislation.gov.uk/nia/2001/11/pdfs/niaen_20010011_en.pdf,niaen_20010011_en,NI Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/nia/2001/11,NorthernIrelandAct,2001,11,Adoption (Intercountry Aspects) Act (Northern Ireland) 2001
http://www.legislation.gov.uk/ukpga/2018/8/pdfs/ukpgaen_20180008_en.pdf,ukpgaen_20180008_en,UK Act Explanatory Note,Explanatory Note,2018-04-10,http://www.legislation.gov.uk/id/ukpga/2018/8,UnitedKingdomPublicGeneralAct,2018,8,Northern Ireland Budget (Anticipation and Adjustments) Act 2018
http://www.legislation.gov.uk/ukpga/2022/20/pdfs/ukpgaen_20220020_en.pdf,ukpgaen_20220020_en,UK Act Explanatory Note,Explanatory Note,2022-07-11,http://www.legislation.gov.uk/id/ukpga/2022/20,UnitedKingdomPublicGeneralAct,2022,20,Professional Qualifications Act 2022
http://www.legislation.gov.uk/asp/2014/8/pdfs/aspen_20140008_en.pdf,aspen_20140008_en,Scottish Act Explanatory Note,Explanatory Note,2014-08-28,http://www.legislation.gov.uk/id/asp/2014/8,ScottishAct,2014,8,Children and Young People (Scotland) Act 2014
http://www.legislation.gov.uk/asp/2001/6/pdfs/aspen_20010006_en.pdf,aspen_20010006_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2001/6,ScottishAct,2001,6,Education (Graduate Endowment and Student Support) (Scotland) Act 2001
http://www.legislation.gov.uk/asp/2019/9/pdfs/aspen_20190009_en.pdf,aspen_20190009_en,Scottish Act Explanatory Note,,2019-08-28,http://www.legislation.gov.uk/id/asp/2019/9,ScottishAct,2019,9,South of Scotland Enterprise Act 2019
http://www.legislation.gov.uk/ukpga/2011/4/pdfs/ukpgaen_20110004_en.pdf,ukpgaen_20110004_en,UK Act Explanatory Note,Explanatory Note,2011-04-04,http://www.legislation.gov.uk/id/ukpga/2011/4,UnitedKingdomPublicGeneralAct,2011,4,Budget Responsibility and National Audit Act 2011
http://www.legislation.gov.uk/nia/2022/31/pdfs/niaen_20220031_en.pdf,niaen_20220031_en,NI Act Explanatory Note,Explanatory Note,2022-06-20,http://www.legislation.gov.uk/id/nia/2022/31,NorthernIrelandAct,2022,31,Climate Change Act (Northern Ireland) 2022
http://www.legislation.gov.uk/asp/2015/12/pdfs/aspen_20150012_en.pdf,aspen_20150012_en,Scottish Act Explanatory Note,Explanatory Note,2015-12-03,http://www.legislation.gov.uk/id/asp/2015/12,ScottishAct,2015,12,Human Trafficking and Exploitation (Scotland) Act 2015
http://www.legislation.gov.uk/ukpga/2013/16/pdfs/ukpgaen_20130016_en.pdf,ukpgaen_20130016_en,UK Act Explanatory Note,Explanatory Note,2013-04-02,http://www.legislation.gov.uk/id/ukpga/2013/16,UnitedKingdomPublicGeneralAct,2013,16,Welfare Benefits Up-rating Act 2013
http://www.legislation.gov.uk/ukpga/2015/27/pdfs/ukpgaen_20150027_en.pdf,ukpgaen_20150027_en,UK Act Explanatory Note,Explanatory Note,2015-04-01,http://www.legislation.gov.uk/id/ukpga/2015/27,UnitedKingdomPublicGeneralAct,2015,27,Local Government (Religious etc. Observances) Act 2015
http://www.legislation.gov.uk/ukpga/2006/49/pdfs/ukpgaen_20060049_en.pdf,ukpgaen_20060049_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/49,UnitedKingdomPublicGeneralAct,2006,49,Road Safety Act 2006
